,Country,Deaths,E,F,H,I,OnsetCases,R,S
0,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441790.0
1,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441790.0
2,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441361.0
3,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441193.5
4,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441013.5
5,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441452.0
6,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441853.0
7,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442306.0
8,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442520.5
9,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442931.0
10,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442206.0
11,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442430.0
12,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441945.0
13,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441696.5
14,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441765.5
15,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441251.5
16,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441918.0
17,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441664.0
18,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441386.0
19,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441550.0
20,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441355.5
21,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441438.5
22,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441548.5
23,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441909.5
24,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441770.0
25,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441794.5
26,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442062.5
27,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441953.5
28,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441970.0
29,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442148.0
30,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442501.0
31,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442485.5
32,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442528.0
33,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442490.5
34,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442215.5
35,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442102.5
36,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441809.5
37,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441789.0
38,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441905.5
39,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441917.0
40,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442428.5
41,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443041.5
42,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443199.0
43,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442943.5
44,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442426.0
45,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442138.0
46,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442173.0
47,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442235.0
48,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442155.5
49,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442208.5
50,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442288.0
51,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442881.5
52,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442432.0
53,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442880.0
54,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442579.5
55,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443101.5
56,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443282.0
57,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443782.5
58,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443630.0
59,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443547.5
60,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443965.5
61,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444161.0
62,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444105.5
63,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444201.5
64,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443598.5
65,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443741.5
66,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443814.0
67,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444005.0
68,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444477.5
69,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444271.0
70,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443569.0
71,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444109.0
72,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444174.0
73,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443963.0
74,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443489.5
75,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443246.5
76,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443694.5
77,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443104.5
78,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443390.0
79,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443664.5
80,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442856.0
81,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443090.0
82,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443179.5
83,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442595.0
84,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442930.5
85,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442972.5
86,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443164.0
87,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443208.5
88,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443167.0
89,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442987.0
90,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443306.0
91,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443340.5
92,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443043.0
93,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443246.0
94,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443153.0
95,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443711.5
96,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443582.0
97,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443696.0
98,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443371.0
99,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444087.0
100,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443785.0
101,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443751.0
102,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443638.0
103,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443737.0
104,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443794.0
105,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443792.5
106,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443763.0
107,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443859.0
108,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443625.5
109,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444138.0
110,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444031.0
111,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444122.5
112,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444210.0
113,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444528.5
114,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444889.0
115,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444871.0
116,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445270.0
117,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445429.0
118,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445228.5
119,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445131.0
120,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444853.5
121,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444608.5
122,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444825.0
123,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445234.5
124,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446286.0
125,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446291.0
126,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446720.5
127,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446504.0
128,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446038.5
129,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446061.5
130,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445790.5
131,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445410.0
132,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445540.5
133,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445327.5
134,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445031.0
135,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445026.0
136,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444582.5
137,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445000.0
138,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444363.0
139,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444605.0
140,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444418.5
141,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444092.5
142,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444483.0
143,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444483.5
144,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444859.0
145,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444969.5
146,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444992.0
147,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445153.0
148,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445042.0
149,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445061.5
150,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445331.0
151,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445487.5
152,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445447.5
153,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445634.0
154,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445394.5
155,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445089.0
156,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445164.5
157,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445062.0
158,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445301.5
159,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445248.5
160,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444839.5
161,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444634.0
162,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444981.5
163,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445430.5
164,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445443.5
165,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445313.0
166,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445227.0
167,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445526.0
168,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446123.0
169,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446015.5
170,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446002.5
171,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446072.5
172,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446425.5
173,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445740.0
174,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446131.5
175,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446339.5
176,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445893.0
177,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445579.5
178,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445771.5
179,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445654.0
180,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445689.0
181,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440053.0
182,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440053.0
183,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440292.0
184,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440408.5
185,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440454.5
186,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440781.5
187,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441053.0
188,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441167.0
189,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441239.5
190,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441026.5
191,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440623.5
192,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439864.0
193,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440664.5
194,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439830.0
195,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440310.0
196,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440731.0
197,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441010.5
198,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441486.5
199,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441552.0
200,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441996.5
201,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441980.5
202,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442365.0
203,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442172.0
204,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442066.5
205,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442627.0
206,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442706.0
207,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442919.0
208,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442832.5
