,Country,Deaths,E,F,H,I,OnsetCases,R,S
0,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.5052301026327
3,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.4383463728734
4,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.7024150848017
5,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.594767346477
6,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.1252506185265
7,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.2070324427966
8,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.8787847867998
9,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.055408295937
10,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.8407255639254
11,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.7158338828976
12,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.5852788233483
13,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.2126958213178
14,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.426512001552
15,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3092.885060909959
16,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.912406120429
17,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3857479929868
18,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.9400051380378
19,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.436000524681
20,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.4353877800431
21,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.958728377156
22,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.6845583974607
23,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.8037866999674
24,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0678554118958
25,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.2194795587557
26,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.9459223236984
27,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.8900064134829
28,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.55844122715712
29,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5512985522207
30,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.75588001646557
31,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71782079359116
32,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.154328932550705
33,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.35891039679558
34,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.2688655386726
35,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.5352800987935
36,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.9818895055197
37,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.7442994522837
38,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.6883835420683
39,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.1879502661797
40,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0083681642122
41,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.20310216782974
42,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71782079359116
43,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.47518010647187
44,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.70057685088807
45,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.2497833620557
46,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.64318164425748
47,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.67261889578035
48,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1162697096763
49,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.704507125855
50,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.8260812765539
51,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.7907268393703
52,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.7354236737929
53,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.7434329005066
54,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.9724009823908
55,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.7800128269657
56,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.4568158048523
57,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.344730177282
58,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.5739520663058
59,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.605735166021
60,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.7169542418139
61,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.7470042379748
62,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.3922779232853
63,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.058366888767
64,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.1258633631644
65,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.3396795433987
66,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.1615767378466
67,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.3863607376247
68,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723.7753211305812
69,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.9513318950803
70,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.6010434696364
71,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254.2564184227135
72,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.091988222396
73,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.0045430196049
74,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.7785335305507
75,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.5436482630057
76,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.677774660023
77,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.4353877800431
78,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0220407694471
79,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.5992052357225
80,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.2941187080893
81,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.3630944789018
82,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.7068529740473
83,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.991378028648448
84,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.899494936611665
85,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0434687942563
86,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7838379715733
87,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.2453454728103
88,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0916292848975
