,Country,Deaths,E,F,H,I,OnsetCases,R,S
0,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.89148570989806
4,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.3794718698275
5,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.8216433873083
6,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0945878777278
7,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.5861453751256
8,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.7490962790278
9,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.4002871499988
10,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.6536418495227
11,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.1418818165916
12,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.07315985291854
13,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.68124086713189
14,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.204581464244875
15,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.27922061357856
16,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.88582233137677
17,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.9028124669405
18,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0931085813127
19,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.20310216782974
20,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61879502661797
21,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.73506473629428
22,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.8088373338508
23,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.987552884041
24,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.75440072005046
25,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.68124086713189
26,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.3336572273788
27,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.49242404917499
28,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.263455967290593
29,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.091883092036785
30,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.7392488184004
31,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.577523403774
32,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.7074657186852
33,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.5798692519663
34,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.7779207859127
35,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.11331111684603
36,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.035713374682
37,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.383909759073
38,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.7909806465097
39,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.9164850721754
40,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.5819612930194
41,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.622979108724
42,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.8647532440662
43,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.7493500861671
44,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.12489168102785
45,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.8010819142764
46,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.96255352176354
47,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.6143571373725
48,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.1570337182417
49,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.5085476329616
50,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.3836559519336
51,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.8287860622447
52,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.8998538741102
53,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.7297602952717
54,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.2920266670362
55,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.831744655075
56,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.5971131946694
57,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0321420372138
58,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.6738443850562
59,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.3464632808366
60,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.4389591175113
61,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.9980130893064
62,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.6168081159244
63,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.094946815226
64,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.9980130893064
65,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.340546095176
66,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.926332532803
67,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0167363284245
68,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.1303012524097
69,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.4217151748082
70,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.4008998946367
71,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.7800128269657
72,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.052703510246
73,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.2409075835649
74,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0937213259506
75,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.386614544764
76,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.8920984545359
77,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.2474375138634
78,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.526911934581186
79,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.43712088359746
80,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5340546095176
81,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.70414818835627
82,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.7766952966369
83,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.37824638055173
84,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.4534982745233
85,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.4047250392443
86,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.384522503711
87,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.515690307898
88,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0155108391486
